OBJECTID,PlotKey,RecKey,DateModified,FormType,FormDate,LineKey,Observer,Recorder,DataEntry,DataErrorChecking,SoilStabSubSurface,Notes,DateLoadedInDb,PrimaryKey,DBKey,created_user,created_date,last_edited_user,last_edited_date,GlobalID
63978,1909211318287214,1910220907315525,10/25/2019 9:54:02,Soil,10/9/2019 0:00:00,,Taylor Prentice,Taylor Prentice,Brandi Wheeler,Brandi Wheeler,1,All ""M""s in this form were due to hitting bedrock,2019-09-01,19092113182872142019-09-01,CO_UncompahgreFO_ESR_2019_5-4_02.mdb,DBROWNING,6/23/2020 23:37:05,DBROWNING,6/23/2020 23:37:05,{B6F7A1B9-2E5C-4361-AFDA-C106DEC9E52D}
63979,1909211318211405,1910221048592459,10/25/2019 8:58:21,Soil,10/5/2019 0:00:00,,Phoebe Roberts,Phoebe Roberts,Brandi Wheeler,Brandi Wheeler,1,Any ""M""s are due to rock or bedrock,2019-09-01,19092113182114052019-09-01,CO_UncompahgreFO_ESR_2019_5-4_02.mdb,DBROWNING,6/23/2020 23:37:05,DBROWNING,6/23/2020 23:37:05,{6B8DABCB-EF9C-49E1-AE6F-4378C17FE431}
65559,CO_UFO-2020_SS-257_V1,CO_UFO-2020_SS-257_V1,6/26/2020 16:11:00,,6/24/2020 18:00:00,CO_UFO-2020_SS-257_V1,Taylor Prentice,Taylor Prentice,,,,Lots of washes and exposed BR,2020-09-01,CO_UFO-2020_SS-257_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:11,DBROWNING,1/14/2021 17:34:11,{EF6C07BF-5498-4CB6-BA75-993270E12389}
65560,CO_UFO-2020_SD-366_V1,CO_UFO-2020_SD-366_V1,7/20/2020 16:53:58,,6/17/2020 18:00:00,CO_UFO-2020_SD-366_V1,Taylor Prentice,Brandi Wheeler,,,,,2020-09-01,CO_UFO-2020_SD-366_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:11,DBROWNING,1/14/2021 17:34:11,{F9C0003B-3404-46A1-84C0-28D894E6C3DD}
65561,CO_UFO-2020_SD-361_V1,CO_UFO-2020_SD-361_V1,6/26/2020 16:11:03,,6/16/2020 18:00:00,CO_UFO-2020_SD-361_V1,Taylor Prentice,Brandi Wheeler,,,,,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:11,DBROWNING,1/14/2021 17:34:11,{00E630A6-7D30-4B30-94C3-5DF038D1E3B6}
65562,CO_UFO-2020_SD-364_V1,CO_UFO-2020_SD-364_V1,6/26/2020 16:11:05,,6/15/2020 18:00:00,CO_UFO-2020_SD-364_V1,Taylor Prentice,Brandi Wheeler,,,,Lots of cyano and lichen,2020-09-01,CO_UFO-2020_SD-364_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:11,DBROWNING,1/14/2021 17:34:11,{2F70A5B1-8F34-48AF-8B98-98FF6E3CECC7}
65563,CO_UFO-2020_SD-357_V1,CO_UFO-2020_SD-357_V1,6/26/2020 17:53:54,,6/19/2020 18:00:00,CO_UFO-2020_SD-357_V1,Brandi Wheeler,Taylor Prentice,,,,,2020-09-01,CO_UFO-2020_SD-357_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:11,DBROWNING,1/14/2021 17:34:11,{14367C7C-C6E9-4D12-B114-D1AF0B03F3E4}
65564,CO_UFO-2020_SD-365_V1,CO_UFO-2020_SD-365_V1,6/26/2020 17:56:22,,6/18/2020 18:00:00,CO_UFO-2020_SD-365_V1,Taylor Prentice,Taylor Prentice,,,,,2020-09-01,CO_UFO-2020_SD-365_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:11,DBROWNING,1/14/2021 17:34:11,{F017CA11-AF12-47A1-8CE6-298770E0C639}
65602,CO_UFO-2020_SS-267_V1,CO_UFO-2020_SS-267_V1,7/7/2020 21:22:43,,7/3/2020 18:00:00,CO_UFO-2020_SS-267_V1,Brandi Wheeler,Brandi Wheeler,,,,,2020-09-01,CO_UFO-2020_SS-267_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:11,DBROWNING,1/14/2021 17:34:11,{ABD2F23C-1307-4CA3-8C61-A83E9A777A24}
65603,CO_UFO-2020_SS-268_V1,CO_UFO-2020_SS-268_V1,7/7/2020 21:26:44,,7/6/2020 18:00:00,CO_UFO-2020_SS-268_V1,Brandi Wheeler,Brandi Wheeler,,,,,2020-09-01,CO_UFO-2020_SS-268_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:11,DBROWNING,1/14/2021 17:34:11,{229F24F6-F781-40BC-B801-AC8D31AD76EE}
65604,CO_UFO-2020_SS-260_V1,CO_UFO-2020_SS-260_V1,7/7/2020 21:26:45,,7/5/2020 18:00:00,CO_UFO-2020_SS-260_V1,Taylor Prentice,Taylor Prentice,,,,,2020-09-01,CO_UFO-2020_SS-260_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:11,DBROWNING,1/14/2021 17:34:11,{F082A383-27FB-47D9-BDE6-E3E8BDBABF97}
65605,CO_UFO-2020_GR-023_V1,CO_UFO-2020_GR-023_V1,7/7/2020 21:26:46,,7/5/2020 18:00:00,CO_UFO-2020_GR-023_V1,Brandi Wheeler,Brandi Wheeler,,,,,2020-09-01,CO_UFO-2020_GR-023_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:11,DBROWNING,1/14/2021 17:34:11,{97DC8B46-CFD0-43BD-B9D4-DC72B8A0DE21}
65606,CO_UFO-2020_SS-264_V1,CO_UFO-2020_SS-264_V1,7/7/2020 21:26:48,,7/2/2020 18:00:00,CO_UFO-2020_SS-264_V1,Taylor Prentice,Taylor Prentice,,,,Lots of cyano on 120 and 240 lines. Some places with exposed bedrock,2020-09-01,CO_UFO-2020_SS-264_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:11,DBROWNING,1/14/2021 17:34:11,{A26AB798-1811-4546-AF2F-DFAE1A1FCB6B}
65607,CO_UFO-2020_RI-199_V1,CO_UFO-2020_RI-199_V1,7/7/2020 21:26:49,,7/2/2020 18:00:00,CO_UFO-2020_RI-199_V1,Brandi Wheeler,Brandi Wheeler,,,,,2020-09-01,CO_UFO-2020_RI-199_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:11,DBROWNING,1/14/2021 17:34:11,{B23C8D90-B677-40EA-943E-AD2A984F2831}
65623,CO_UFO-2020_OT-113_V1,CO_UFO-2020_OT-113_V1,7/9/2020 22:24:03,,7/1/2020 18:00:00,CO_UFO-2020_OT-113_V1,Brandi Wheeler,Brandi Wheeler,,,,All unable to sample is bedrock,2020-09-01,CO_UFO-2020_OT-113_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:11,DBROWNING,1/14/2021 17:34:11,{716FDFC0-2774-4C35-B774-6F1357D253D9}
65641,CO_UFO-2020_SD-360_V1,CO_UFO-2020_SD-360_V1,7/15/2020 14:59:18,,7/9/2020 18:00:00,CO_UFO-2020_SD-360_V1,Brandi Wheeler,Brandi Wheeler,,,,,2020-09-01,CO_UFO-2020_SD-360_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:11,DBROWNING,1/14/2021 17:34:11,{4269BA62-8EC8-448A-B8AF-636D83407486}
65642,CO_UFO-2020_SD-356_V1,CO_UFO-2020_SD-356_V1,7/15/2020 16:15:36,,7/15/2020 18:00:00,CO_UFO-2020_SD-356_V1,Taylor Prentice,Taylor Prentice,,,,,2020-09-01,CO_UFO-2020_SD-356_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:11,DBROWNING,1/14/2021 17:34:11,{24626CC4-756B-4620-A003-51FE9AD1894A}
65643,CO_UFO-2020_SS-261_V1,CO_UFO-2020_SS-261_V1,7/15/2020 21:19:35,,6/4/2020 18:00:00,CO_UFO-2020_SS-261_V1,Taylor Prentice,Taylor Prentice,,,,,2020-09-01,CO_UFO-2020_SS-261_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:11,DBROWNING,1/14/2021 17:34:11,{96F5B777-28EB-4DB2-B400-E75680AB4F65}
65661,CO_UFO-2020_RI-198_V1,CO_UFO-2020_RI-198_V1,7/18/2020 23:58:36,,7/18/2020 18:00:00,CO_UFO-2020_RI-198_V1,Brandi Wheeler,Brandi Wheeler,,,,,2020-09-01,CO_UFO-2020_RI-198_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:11,DBROWNING,1/14/2021 17:34:11,{9658AFCC-7060-4D49-AA30-28BDD63D7AF2}
65674,CO_UFO-2020_PP-173_V1,CO_UFO-2020_PP-173_V1,7/20/2020 22:16:40,,7/20/2020 18:00:00,CO_UFO-2020_PP-173_V1,Brandi Wheeler,Brandi Wheeler,,,,,2020-09-01,CO_UFO-2020_PP-173_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:11,DBROWNING,1/14/2021 17:34:11,{1529E94F-22B5-4A2E-A409-2DC0064F94DE}
65675,CO_UFO-2020_SS-269_V1,CO_UFO-2020_SS-269_V1,7/20/2020 22:16:42,,7/19/2020 18:00:00,CO_UFO-2020_SS-269_V1,Brandi Wheeler,Brandi Wheeler,,,,,2020-09-01,CO_UFO-2020_SS-269_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:11,DBROWNING,1/14/2021 17:34:11,{DAD7B528-9045-4402-9397-12217C7EBD57}
65676,CO_UFO-2020_SD-355_V1,CO_UFO-2020_SD-355_V1,7/20/2020 22:16:43,,7/19/2020 18:00:00,CO_UFO-2020_SD-355_V1,Brandi Wheeler,Brandi Wheeler,,,,,2020-09-01,CO_UFO-2020_SD-355_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:11,DBROWNING,1/14/2021 17:34:11,{88FCD161-6FB4-41C0-A4B8-641EF64EE140}
65677,CO_UFO-2020_SS-258_V1,CO_UFO-2020_SS-258_V1,7/20/2020 22:16:44,,7/17/2020 18:00:00,CO_UFO-2020_SS-258_V1,Brandi Wheeler,Taylor Prentice,,,,"Was raining, let peds dry before dipping",2020-09-01,CO_UFO-2020_SS-258_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:11,DBROWNING,1/14/2021 17:34:11,{ACBF7F47-0361-44D2-82ED-D12F2B1F048F}
65678,CO_UFO-2020_SD-363_V1,CO_UFO-2020_SD-363_V1,7/20/2020 22:16:45,,7/17/2020 18:00:00,CO_UFO-2020_SD-363_V1,Brandi Wheeler,Brandi Wheeler,,,,,2020-09-01,CO_UFO-2020_SD-363_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:11,DBROWNING,1/14/2021 17:34:11,{C1F019A1-8202-46D7-9A28-A8F62D30CA0F}
65679,CO_UFO-2020_SS-265_V1,CO_UFO-2020_SS-265_V1,7/20/2020 22:16:47,,7/16/2020 18:00:00,CO_UFO-2020_SS-265_V1,Taylor Prentice,Brandi Wheeler,,,,Rained while on plot. Let peds dry before dipping.,2020-09-01,CO_UFO-2020_SS-265_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:11,DBROWNING,1/14/2021 17:34:11,{B910E19C-26B2-45A7-9E5E-1185F19F74C5}
65744,CO_UFO-2020_PJ-142_V1,CO_UFO-2020_PJ-142_V1,8/5/2020 14:31:08,,8/4/2020 18:00:00,CO_UFO-2020_PJ-142_V1,Taylor Prentice,Taylor Prentice,,,,,2020-09-01,CO_UFO-2020_PJ-142_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:11,DBROWNING,1/14/2021 17:34:11,{8794FB9D-D139-4DBE-88F5-B4C5080D0639}
65745,CO_UFO-2020_SD-368_V1,CO_UFO-2020_SD-368_V1,8/5/2020 14:31:09,,8/3/2020 18:00:00,CO_UFO-2020_SD-368_V1,Taylor Prentice,Taylor Prentice,,,,,2020-09-01,CO_UFO-2020_SD-368_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:11,DBROWNING,1/14/2021 17:34:11,{74621115-1A46-4226-982D-6CB41D73D22D}
65746,CO_UFO-2020_SS-255_V1,CO_UFO-2020_SS-255_V1,8/5/2020 14:31:10,,8/3/2020 18:00:00,CO_UFO-2020_SS-255_V1,Taylor Prentice,Taylor Prentice,,,,,2020-09-01,CO_UFO-2020_SS-255_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:11,DBROWNING,1/14/2021 17:34:11,{9B6110A6-A4BF-432E-8880-CDF4DEA12A2C}
65747,CO_UFO-2020_MMS-087_V1,CO_UFO-2020_MMS-087_V1,8/5/2020 14:31:11,,8/2/2020 18:00:00,CO_UFO-2020_MMS-087_V1,Brandi Wheeler,Brandi Wheeler,,,,,2020-09-01,CO_UFO-2020_MMS-087_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:11,DBROWNING,1/14/2021 17:34:11,{5511FFCD-13EA-42EC-AE61-D1A1B1FCD67F}
65748,CO_UFO-2020_SD-359_V1,CO_UFO-2020_SD-359_V1,8/5/2020 14:31:12,,8/1/2020 18:00:00,CO_UFO-2020_SD-359_V1,Taylor Prentice,Taylor Prentice,,,,,2020-09-01,CO_UFO-2020_SD-359_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:11,DBROWNING,1/14/2021 17:34:11,{F42467AD-C7AE-4CAF-9797-85A1027710B6}
65749,CO_UFO-2020_SS-259_V1,CO_UFO-2020_SS-259_V1,8/5/2020 14:31:14,,7/30/2020 18:00:00,CO_UFO-2020_SS-259_V1,Brandi Wheeler,Brandi Wheeler,,,,,2020-09-01,CO_UFO-2020_SS-259_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:11,DBROWNING,1/14/2021 17:34:11,{5CC48642-0143-4DBE-9F32-95D776D00177}
65750,CO_UFO-2020_PJ-143_V1,CO_UFO-2020_PJ-143_V1,8/5/2020 14:31:15,,7/29/2020 18:00:00,CO_UFO-2020_PJ-143_V1,Taylor Prentice,Taylor Prentice,,,,,2020-09-01,CO_UFO-2020_PJ-143_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:11,DBROWNING,1/14/2021 17:34:11,{F64A0BB8-6740-4B83-9CBE-7ACE80ED1B1B}
65751,CO_UFO-2020_MMS-088_V1,CO_UFO-2020_MMS-088_V1,8/5/2020 14:43:37,,7/22/2020 18:00:00,CO_UFO-2020_MMS-088_V1,Brandi Wheeler,Brandi Wheeler,,,,,2020-09-01,CO_UFO-2020_MMS-088_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:11,DBROWNING,1/14/2021 17:34:11,{528F1236-B632-4716-9C68-C82DA8D97B7E}
65752,CO_UFO-2020_MMS-083_V1,CO_UFO-2020_MMS-083_V1,8/5/2020 14:43:39,,7/21/2020 18:00:00,CO_UFO-2020_MMS-083_V1,Brandi Wheeler,Brandi Wheeler,,,,,2020-09-01,CO_UFO-2020_MMS-083_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:11,DBROWNING,1/14/2021 17:34:11,{ABA8AFB5-258D-4EA6-8A63-83A62CD52F00}
65753,CO_UFO-2020_SS-262_V1,CO_UFO-2020_SS-262_V1,8/5/2020 17:11:01,,8/5/2020 18:00:00,CO_UFO-2020_SS-262_V1,Taylor Prentice,Taylor Prentice,,,,,2020-09-01,CO_UFO-2020_SS-262_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:11,DBROWNING,1/14/2021 17:34:11,{BAD84C44-DDED-402F-A1C6-D2BE60ADE53C}
65864,CO_UFO-2020_SS-270_V1,CO_UFO-2020_SS-270_V1,9/2/2020 20:25:15,,8/19/2020 18:00:00,CO_UFO-2020_SS-270_V1,Brandi Wheeler,Brandi Wheeler,,,,,2020-09-01,CO_UFO-2020_SS-270_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:11,DBROWNING,1/14/2021 17:34:11,{326947E7-BA07-462E-BD84-60574F4F28B0}
65865,CO_UFO-2020_SD-358_V1,CO_UFO-2020_SD-358_V1,9/2/2020 20:25:19,,8/16/2020 18:00:00,CO_UFO-2020_SD-358_V1,Brandi Wheeler,Brandi Wheeler,,,,Line 1 pos 2 taken at 820 line 1 pos 4 taken at 1660 line 2 pos 1 at 420,2020-09-01,CO_UFO-2020_SD-358_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:11,DBROWNING,1/14/2021 17:34:11,{EC39EBA7-F630-40C4-96DF-57C8B02FF8B2}
65866,CO_UFO-2020_PJ-146_V1,CO_UFO-2020_PJ-146_V1,9/2/2020 20:25:21,,8/15/2020 18:00:00,CO_UFO-2020_PJ-146_V1,Brandi Wheeler,Brandi Wheeler,,,,"Line 1 pos 1 taken at 540 due to flag, line 3 pos 3 taken at 1220 due to flag",2020-09-01,CO_UFO-2020_PJ-146_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:11,DBROWNING,1/14/2021 17:34:11,{172B3842-BB38-4C7C-82DB-75596757ACE2}
65868,CO_UFO-2020_SS-256_V1,CO_UFO-2020_SS-256_V1,9/2/2020 21:19:11,,8/18/2020 18:00:00,CO_UFO-2020_SS-256_V1,Taylor Prentice,Taylor Prentice,,,,Line 2 pos 2 taken 840,2020-09-01,CO_UFO-2020_SS-256_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:11,DBROWNING,1/14/2021 17:34:11,{009E60E4-D815-4FC5-BBA9-2BB87CDB41DF}
65869,CO_UFO-2020_MMS-084_V1,CO_UFO-2020_MMS-084_V1,9/2/2020 21:19:12,,8/17/2020 18:00:00,CO_UFO-2020_MMS-084_V1,Brandi Wheeler,Brandi Wheeler,,,,,2020-09-01,CO_UFO-2020_MMS-084_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:11,DBROWNING,1/14/2021 17:34:11,{7956CB43-60C8-472E-9175-5B97E98184EE}
65870,CO_UFO-2020_SD-362_V1,CO_UFO-2020_SD-362_V1,9/2/2020 21:19:14,,8/14/2020 18:00:00,CO_UFO-2020_SD-362_V1,Brandi Wheeler,Brandi Wheeler,,,,,2020-09-01,CO_UFO-2020_SD-362_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:11,DBROWNING,1/14/2021 17:34:11,{9C551E38-B807-442E-BAC2-34936478026E}
65894,CO_UFO-Bull-Draw-ESR-2020_Bull-Draw-ESR-Site-02_V2,CO_UFO-Bull-Draw-ESR-2020_Bull-Draw-ESR-Site-02_V2,9/9/2020 18:24:53,,9/9/2020 18:00:00,CO_UFO-Bull-Draw-ESR-2020_Bull-Draw-ESR-Site-02_V2,Brandi Wheeler,Brandi Wheeler,,,,"Line 1 pos 2 at 9.6, line 1 pos 6 at 25, line 2 pos 2 at 8.2, line 2 pos 3 at 12.4, line 3 pos 5 at 20.2",2020-09-01,CO_UFO-Bull-Draw-ESR-2020_Bull-Draw-ESR-Site-02_V22020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:11,DBROWNING,1/14/2021 17:34:11,{F0B16D02-149A-4242-8682-B713BF0C29CB}
65895,CO_UFO-2020_RI-200_V1,CO_UFO-2020_RI-200_V1,9/10/2020 14:12:16,,9/9/2020 18:00:00,CO_UFO-2020_RI-200_V1,Brandi Wheeler,Brandi Wheeler,,,,,2020-09-01,CO_UFO-2020_RI-200_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:11,DBROWNING,1/14/2021 17:34:11,{CB104300-A090-493D-ADD2-9492550B6DBB}
65896,CO_UFO-Bull-Draw-ESR-2020_Bull-Draw-ESR-Site-29_V2,CO_UFO-Bull-Draw-ESR-2020_Bull-Draw-ESR-Site-29_V2,9/10/2020 15:49:56,,9/10/2020 18:00:00,CO_UFO-Bull-Draw-ESR-2020_Bull-Draw-ESR-Site-29_V2,Taylor Prentice,Taylor Prentice,,,,"Line 1 pos 2 moved to 8.2, line 2 pos 12 moved to 12.4",2020-09-01,CO_UFO-Bull-Draw-ESR-2020_Bull-Draw-ESR-Site-29_V22020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:11,DBROWNING,1/14/2021 17:34:11,{A6D7B16F-BA3E-48D9-A13E-357884237940}
65897,CO_UFO-Bull-Draw-ESR-2020_Bull-Draw-ESR-Site-30_V2,CO_UFO-Bull-Draw-ESR-2020_Bull-Draw-ESR-Site-30_V2,9/10/2020 17:19:24,,9/10/2020 18:00:00,CO_UFO-Bull-Draw-ESR-2020_Bull-Draw-ESR-Site-30_V2,Taylor Prentice,Taylor Prentice,,,,"Line 1 pos 1 taken at 4.2, line 3 4-16 steep slope",2020-09-01,CO_UFO-Bull-Draw-ESR-2020_Bull-Draw-ESR-Site-30_V22020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:11,DBROWNING,1/14/2021 17:34:11,{E907CAEA-F84F-4141-825A-4300B2AFFDC5}
65898,CO_UFO-Bull-Draw-ESR-2020_Bull-Draw-ESR-Site-11_V2,CO_UFO-Bull-Draw-ESR-2020_Bull-Draw-ESR-Site-11_V2,9/10/2020 17:49:55,,9/10/2020 18:00:00,CO_UFO-Bull-Draw-ESR-2020_Bull-Draw-ESR-Site-11_V2,Taylor Prentice,Taylor Prentice,,,,,2020-09-01,CO_UFO-Bull-Draw-ESR-2020_Bull-Draw-ESR-Site-11_V22020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:11,DBROWNING,1/14/2021 17:34:11,{18BC9C66-662C-49DC-ADB2-6D546511A5C0}
65899,CO_UFO-Bull-Draw-ESR-2020_Bull-Draw-ESR-Site-01_V2,CO_UFO-Bull-Draw-ESR-2020_Bull-Draw-ESR-Site-01_V2,9/10/2020 18:58:26,,9/29/2020 18:00:00,CO_UFO-Bull-Draw-ESR-2020_Bull-Draw-ESR-Site-01_V2,Brandi Wheeler,Brandi Wheeler,,,,"Line 2 pos 1 at 4.6, line 2 pos 2 at 8.4, line 2 pos 5 at 20.6",2020-09-01,CO_UFO-Bull-Draw-ESR-2020_Bull-Draw-ESR-Site-01_V22020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:11,DBROWNING,1/14/2021 17:34:11,{0580298F-DEAF-4265-8B18-10CDBACD5223}
65900,CO_UFO-Bull-Draw-ESR-2020_Bull-Draw-ESR-Site-03_V2,CO_UFO-Bull-Draw-ESR-2020_Bull-Draw-ESR-Site-03_V2,9/10/2020 21:06:16,,9/1/2020 18:00:00,CO_UFO-Bull-Draw-ESR-2020_Bull-Draw-ESR-Site-03_V2,Brandi Wheeler,Brandi Wheeler,,,,"Line 1 pos 2 taken at 9.4, line 1 pos 5 at 20.4, line 1 pos 6 at 24.8, line 3 pos 4 at 18.8, line 3 pos 6 at 24.4",2020-09-01,CO_UFO-Bull-Draw-ESR-2020_Bull-Draw-ESR-Site-03_V22020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:11,DBROWNING,1/14/2021 17:34:11,{9FB88EB9-D2AE-4B2B-82BC-AFCB4834E4BA}
65911,CO_UFO-2020_MMS-089_V1,CO_UFO-2020_MMS-089_V1,9/16/2020 16:45:29,,9/15/2020 18:00:00,CO_UFO-2020_MMS-089_V1,Taylor Prentice,Taylor Prentice,,,,,2020-09-01,CO_UFO-2020_MMS-089_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:11,DBROWNING,1/14/2021 17:34:11,{91794560-E8FC-4D54-8E5E-365B22CC6B44}
65912,CO_UFO-Bull-Draw-ESR-2020_Bull-Draw-ESR-Site-04_V2,CO_UFO-Bull-Draw-ESR-2020_Bull-Draw-ESR-Site-04_V2,9/16/2020 16:45:31,,9/10/2020 18:00:00,CO_UFO-Bull-Draw-ESR-2020_Bull-Draw-ESR-Site-04_V2,Taylor Prentice,Taylor Prentice,,,,Moved line 3 position 16 to 16.2 due to a footprint. Note line 3 is in a wash.,2020-09-01,CO_UFO-Bull-Draw-ESR-2020_Bull-Draw-ESR-Site-04_V22020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:11,DBROWNING,1/14/2021 17:34:11,{7C5B572C-E27D-40EF-B5A5-5663C829B9A6}
65961,CO_UFO-Bull-Draw-ESR-2020_Bull-Draw-ESR-Site-15_V2,CO_UFO-Bull-Draw-ESR-2020_Bull-Draw-ESR-Site-15_V2,9/26/2020 23:33:31,,8/28/2020 18:00:00,CO_UFO-Bull-Draw-ESR-2020_Bull-Draw-ESR-Site-15_V2,Taylor Prentice,Taylor Prentice,,,,,2020-09-01,CO_UFO-Bull-Draw-ESR-2020_Bull-Draw-ESR-Site-15_V22020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:11,DBROWNING,1/14/2021 17:34:11,{F8690071-7C78-453B-BDB1-B47070965C1B}
65962,CO_UFO-Bull-Draw-ESR-2020_Bull-Draw-ESR-Site-05_V2,CO_UFO-Bull-Draw-ESR-2020_Bull-Draw-ESR-Site-05_V2,11/16/2020 17:16:46,,8/28/2020 18:00:00,CO_UFO-Bull-Draw-ESR-2020_Bull-Draw-ESR-Site-05_V2,Brandi Wheeler,Brandi Wheeler,,,,"Line 1 pt 2 taken at 8.2, line 2 pos 3 taken at 12.2",2020-09-01,CO_UFO-Bull-Draw-ESR-2020_Bull-Draw-ESR-Site-05_V22020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:11,DBROWNING,1/14/2021 17:34:11,{1A93D13E-EA59-42F9-859C-F759378E89BF}
65968,CO_UFO-Bull-Draw-ESR-2020_Bull-Draw-ESR-Site-12_V2,CO_UFO-Bull-Draw-ESR-2020_Bull-Draw-ESR-Site-12_V2,9/28/2020 15:06:36,,8/29/2020 18:00:00,CO_UFO-Bull-Draw-ESR-2020_Bull-Draw-ESR-Site-12_V2,Taylor Prentice,Taylor Prentice,,,,,2020-09-01,CO_UFO-Bull-Draw-ESR-2020_Bull-Draw-ESR-Site-12_V22020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:11,DBROWNING,1/14/2021 17:34:11,{21ECF5AD-C1AC-49F0-A089-521DE9D38C14}
65969,CO_UFO-2020_AS-004_V1,CO_UFO-2020_AS-004_V1,9/28/2020 23:22:32,,9/24/2020 18:00:00,CO_UFO-2020_AS-004_V1,Brandi Wheeler,Taylor Prentice,,,,,2020-09-01,CO_UFO-2020_AS-004_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:11,DBROWNING,1/14/2021 17:34:11,{0B114B91-D658-408D-83E2-3C80C85530B7}
65970,CO_UFO-Bull-Draw-ESR-2020_Bull-Draw-ESR-Site-14_V2,CO_UFO-Bull-Draw-ESR-2020_Bull-Draw-ESR-Site-14_V2,9/28/2020 23:22:34,,9/26/2020 18:00:00,CO_UFO-Bull-Draw-ESR-2020_Bull-Draw-ESR-Site-14_V2,Brandi Wheeler,Brandi Wheeler,,,,Line 2 position 4 was taken at 19.2m instead of 16.,2020-09-01,CO_UFO-Bull-Draw-ESR-2020_Bull-Draw-ESR-Site-14_V22020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:11,DBROWNING,1/14/2021 17:34:11,{1DFC4749-5E8F-4366-BD2E-D64D36816184}
